 1.42494603649036e+01  1.38745374442206e+00  4.12080046814252e-02 -5.32801435913190e-02
 1.45015617947611e+01  1.40060176837430e+00  4.26907429030429e-02 -5.35221857845495e-02
 1.47479336466674e+01  1.41294607369780e+00  4.41787452215467e-02 -5.37560000825588e-02
 1.50000350765250e+01  1.42505583389721e+00  4.57413026981754e-02 -5.39950938663481e-02
 1.52521365063825e+01  1.43663279067086e+00  4.73443390736372e-02 -5.42368367382800e-02
 1.54985083582888e+01  1.44742668593819e+00  4.89501067457932e-02 -5.44784325575075e-02
 1.57506097881463e+01  1.45793408129932e+00  5.06333361680545e-02 -5.47339811837707e-02
 1.60027112180039e+01  1.46789597366656e+00  5.23569562171650e-02 -5.50005097142831e-02
 1.62490830699101e+01  1.47711762093237e+00  5.40794105504342e-02 -5.52728652814991e-02
 1.65011844997677e+01  1.48604531870838e+00  5.58795995065320e-02 -5.55647388418051e-02
 1.67475563516740e+01  1.49429010120705e+00  5.76745524363076e-02 -5.58638812398980e-02
 1.69996577815315e+01  1.50225279875713e+00  5.95465820825162e-02 -5.61852860053966e-02
 1.72517592113891e+01  1.50975377542866e+00  6.14531306824166e-02 -5.65233000407286e-02
 1.74981310632953e+01  1.51665513849024e+00  6.33484383929748e-02 -5.68708073599928e-02
 1.77502324931529e+01  1.52329525617326e+00  6.53192205692784e-02 -5.72451695299717e-02
 1.80023339230105e+01  1.52952638708797e+00  6.73200750714348e-02 -5.76397819774814e-02
 1.82487057749167e+01  1.53523779858732e+00  6.93025591960760e-02 -5.80462604674906e-02
 1.85008072047743e+01  1.54071263499104e+00  7.13564170542179e-02 -5.84848652749011e-02
 1.87471790566805e+01  1.54571907565888e+00  7.33852725279012e-02 -5.89370287421034e-02
 1.89992804865381e+01  1.55050762931688e+00  7.54794737894504e-02 -5.94252513402458e-02
 1.92513819163957e+01  1.55497558148378e+00  7.75860601133341e-02 -5.99408670912115e-02
 1.94977537683019e+01  1.55904775759578e+00  7.96473625591906e-02 -6.04728246705113e-02
 1.97498551981595e+01  1.56292911883744e+00  8.17485836537648e-02 -6.10475454298346e-02
 2.00019566280170e+01  1.56653749116063e+00  8.38307106197690e-02 -6.16547365897919e-02
 2.02483284799233e+01  1.56981545347034e+00  8.60987156287477e-02 -6.22811931207621e-02
 2.05004299097809e+01  1.57293126393233e+00  8.86131768531508e-02 -6.29578011933018e-02
 2.07525313396384e+01  1.57582202238186e+00  9.11209753800972e-02 -6.36721775649246e-02
 2.09989031915447e+01  1.57844527085985e+00  9.35530708149763e-02 -6.44085239520263e-02
 2.12510046214022e+01  1.58093912139286e+00  9.60100046911328e-02 -6.52028340214713e-02
 2.14973764733085e+01  1.58320594530813e+00  9.83678761127725e-02 -6.60206762024705e-02
 2.17494779031660e+01  1.58536751891452e+00  1.00723732194045e-01 -6.69017863654292e-02
 2.20015793330236e+01  1.58738597473105e+00  1.03009309282955e-01 -6.78293310307153e-02
 2.22479511849299e+01  1.58923651849407e+00  1.05162701300887e-01 -6.87822335335992e-02
 2.25000526147874e+01  1.59099069102116e+00  1.07287157841128e-01 -6.98052313133229e-02
 2.27521540446450e+01  1.59246652437449e+00  1.09397258853878e-01 -7.08725393322334e-02
 2.29985258965512e+01  1.59348256440280e+00  1.11523519596344e-01 -7.19532534923519e-02
 2.32506273264088e+01  1.59393018678336e+00  1.13844602685810e-01 -7.30923509336215e-02
 2.35027287562664e+01  1.59362628500805e+00  1.16388177678246e-01 -7.42597342343457e-02
 2.37491006081726e+01  1.59246011139551e+00  1.19141900101553e-01 -7.54227643711385e-02
 2.40012020380302e+01  1.59023490111008e+00  1.22282943644063e-01 -7.66302830330095e-02
 2.42475738899364e+01  1.58698876100885e+00  1.25711756993900e-01 -7.78480184641043e-02
 2.47517767496516e+01  1.57807178234875e+00  1.33935769845268e-01 -8.10044760121706e-02
 2.49981486015578e+01  1.57319929433028e+00  1.38522989932139e-01 -8.31098740865895e-02
 3.00000701530499e+01  1.47747660363997e+00  2.44847813176632e-01 -1.45778485999947e-01
 3.99981836780828e+01  1.26058832129335e+00  5.09944255228298e-01 -2.20261735064310e-01
 5.00020267810669e+01  1.03281259802361e+00  7.90473874756330e-01 -2.73259366761703e-01
 5.99886811501972e+01  7.87380560128536e-01  1.05322646780438e+00 -3.22509147757549e-01
 7.00154425649866e+01  5.25532865352775e-01  1.27553077300824e+00 -3.69827347801495e-01
 7.99849082002629e+01  2.65177507508473e-01  1.43290821248342e+00 -4.17129171139414e-01
 9.00116696150523e+01  2.07153359811759e-02  1.49386841513095e+00 -4.57042994538612e-01
 9.99811352503287e+01 -1.89847519213787e-01  1.43295550644587e+00 -4.73271881630280e-01
 1.10007896665118e+02 -3.77883031590384e-01  1.27465282342592e+00 -4.71076671804367e-01
 1.19977362300394e+02 -5.58324662562816e-01  1.05361912985433e+00 -4.61520203282869e-01
 1.30004123715184e+02 -7.33260859867680e-01  7.89695243581599e-01 -4.55428692910080e-01
 1.39973589350460e+02 -8.77407723092831e-01  5.13857967894687e-01 -4.68265662450571e-01
 1.50000350765250e+02 -9.64108054059258e-01  2.45350599805844e-01 -5.29146065910341e-01
 1.60027112180039e+02 -9.11967809605113e-01  3.33321254569284e-02 -5.61073093933179e-01
 1.69996577815315e+02 -4.43656873294017e-01  9.27823893549812e-04 -4.81420668974738e-01
 1.80000000000000e+02  1.93631832459831e-05  1.00562116918960e-03 -1.92133991596524e-07
