DU91-W2-250 airfoil from 3.35 MW TUM Reference Onshore Turbine datasheet, version 4.0
File prepared by Evan Gaertner
line
  1        Number of airfoil tables in this file
  3.00     Reynolds numbers in millions
  0.0      Control setting
  9.5000   Stall angle (deg)
 -3.1679   Zero Cn angle of attack
  7.1678   Cn slope for zero lift (dimensionless)
  1.3217   Cn extrapolated to value at positive stall angle of attack
 -0.7590   Cn at stall value for negative angle of attack
 -1.0000   Angle of attack for minimum CD (deg)
  0.0075   Minimum CD value
 1.4000e+02  -6.8110e-01   6.3541e-01  -4.4634e-01
 1.4500e+02  -7.0885e-01   5.1915e-01  -4.5069e-01
 1.5000e+02  -7.3660e-01   4.0288e-01  -4.5504e-01
 1.5500e+02  -7.1352e-01   3.1620e-01  -4.7760e-01
 1.6000e+02  -6.9044e-01   2.2952e-01  -5.0015e-01
 1.6500e+02  -5.1783e-01   1.7214e-01  -5.0008e-01
 1.7000e+02  -3.4522e-01   1.1476e-01  -5.0000e-01
 1.7500e+02  -1.7261e-01   5.7380e-02  -2.5000e-01
 1.8000e+02   0.0000e+00   0.0000e+00   0.0000e+00
EOT
